Lieu de surveillance : Entité de classement;Lieu de surveillance : Entité de classement : Identifiant;Lieu de surveillance : Entité de classement : Rang du lieu;Lieu de surveillance : Entité de classement : Libellé;Lieu de surveillance : Mnémonique;Lieu de surveillance : Libellé;Coordonnées passage : Coordonnées minx;Coordonnées passage : Coordonnées maxx;Coordonnées passage : Coordonnées miny;Coordonnées passage : Coordonnées maxy;Coordonnées passage : Coordonnées redéfinies;Passage : Date;Passage : Jour;Passage : Mois;Passage : Année;Echantillon : Identifiant interne;Echantillon : Libellé du taxon support;Résultat : Code paramètre;Résultat : Libellé fraction;Résultat : Libellé méthode;Résultat : Libellé précision;Résultat : Valeur de la mesure;Résultat : Valeur qualitative;Résultat : Symbole unité de mesure associé au quintuplet;Résultat : Libellé unité de mesure associé au quintuplet;Résultat : Commentaires;Résultat : Identifiant
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.92;1.92;50.6;50.6;1;08/10/2013;08;10;2013;60475567;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;64551971
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.3;1.3;50.6;50.6;1;22/10/2013;22;10;2013;60480269;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;64564647
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.3;1.3;50.6;50.6;1;12/11/2013;12;11;2013;60488267;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;64594638
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.25;1.25;50.61;50.61;1;27/11/2013;27;11;2013;60494488;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;64611418
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.4;1.4;50.8;50.8;1;18/12/2013;18;12;2013;60501627;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;65033378
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.27;1.27;50.63;50.63;1;04/02/2014;04;02;2014;60515927;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65035798
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.27;1.27;50.63;50.63;1;18/03/2014;18;03;2014;60527550;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65078152
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.27;1.27;50.63;50.63;1;16/04/2014;16;04;2014;60528259;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65091736
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.21;1.21;50.6;50.6;1;01/09/2014;01;09;2014;60535995;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65207327
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.21;1.21;50.6;50.6;1;23/09/2014;23;09;2014;60536853;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65213033
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.21667;1.21667;50.6;50.6;1;03/10/2014;03;10;2014;60539134;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65227048
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.21667;1.21667;50.6;50.6;1;12/10/2014;12;10;2014;60539135;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65227078
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.35;1.35;50.68333;50.68333;1;16/10/2014;16;10;2014;60539840;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65397505
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;2.56778;2.56778;50.62556;50.62556;1;01/11/2014;01;11;2014;60541995;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65421673
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.288273989136997;2.04521424260713;50.2666666666667;51;0;29/11/2014;29;11;2014;60551121;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65457351
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.50278;1.50278;50.64;50.64;1;14/12/2014;14;12;2014;60552604;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65459781
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.50278;1.50278;50.64;50.64;1;03/01/2015;03;01;2015;60558057;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65506483
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.62;1.62;50.72;50.72;1;16/01/2015;16;01;2015;60558622;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65509982
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.23;1.23;50.609;50.609;1;31/01/2015;31;01;2015;60558677;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65510256
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.288273989136997;2.04521424260713;50.2666666666667;51;0;13/02/2015;13;02;2015;60573856;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65658074
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.27;1.27;50.639;50.639;1;28/02/2015;28;02;2015;60572251;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65643261
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.21;1.21;50.601;50.601;1;14/03/2015;14;03;2015;60572244;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65643193
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.21;1.21;50.601;50.601;1;28/03/2015;28;03;2015;60573744;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65656914
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2333;1.2333;50.62778;50.62778;1;11/04/2015;11;04;2015;60573779;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65657050
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2333;1.2333;50.62778;50.62778;1;26/04/2015;26;04;2015;60579947;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65700852
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2333;1.2333;50.62778;50.62778;1;12/09/2015;12;09;2015;60583591;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65767495
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2333;1.2333;50.62778;50.62778;1;25/09/2015;25;09;2015;60584429;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65781663
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2333;1.2333;50.62778;50.62778;1;10/10/2015;10;10;2015;60584603;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65839268
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2166;1.2166;50.62778;50.62778;1;23/10/2015;23;10;2015;60618002;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66128120
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;2.55167;2.55167;50.61833;50.61833;1;20/01/2016;20;01;2016;60622917;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66266265
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2444;1.2444;50.79028;50.79028;1;12/02/2016;12;02;2016;60623607;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66280561
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.288273989136997;2.04521424260713;50.2666666666667;51;0;26/02/2016;26;02;2016;60624182;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66341503
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.22278;1.22278;50.61722;50.61722;1;11/03/2016;11;03;2016;60624367;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66348061
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.87222;1.87222;50.78333;50.78333;1;26/03/2016;26;03;2016;60637875;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66494908
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.27917;1.27917;50.78278;50.78278;1;05/04/2016;05;04;2016;60637892;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66495044
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.25;1.25;50.77917;50.77917;1;22/04/2016;22;04;2016;60639217;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66508696
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.288273989136997;2.04521424260713;50.2666666666667;51;0;06/09/2016;06;09;2016;60648754;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66626960
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.288273989136997;2.04521424260713;50.2666666666667;51;0;19/09/2016;19;09;2016;60649457;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66632193
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.288273989136997;2.04521424260713;50.2666666666667;51;0;04/10/2016;04;10;2016;60651931;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66643768
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.57;0.57;50.16;50.16;1;21/10/2016;21;10;2016;60654367;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66655030
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.23;1.23;50.171;50.171;1;04/11/2016;04;11;2016;60654983;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66660142
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.23;1.23;50.171;50.171;1;21/11/2016;21;11;2016;60657104;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66710509
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.17028;0.17028;50.6;50.6;1;19/12/2016;19;12;2016;60658138;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66724839
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.288273989136997;2.04521424260713;50.2666666666667;51;0;27/01/2017;27;01;2017;60659845;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66746698
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.23889;1.23889;50.61861;50.61861;1;15/02/2017;15;02;2017;60675108;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66941658
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.46667;1.46667;50.6175;50.6175;1;15/03/2017;15;03;2017;60677140;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;67000814
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.408;1.408;50.655;50.655;1;07/04/2017;07;04;2017;60678403;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;67153970
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.288273989136997;2.04521424260713;50.2666666666667;51;0;01/09/2017;01;09;2017;60690730;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;67648536
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.21667;1.21667;50.6;50.6;1;15/09/2017;15;09;2017;60693194;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;67677163
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.21667;1.21667;50.6;50.6;1;28/09/2017;28;09;2017;60707272;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;67725968
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.21667;1.21667;50.6;50.6;1;13/10/2017;13;10;2017;60721065;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;67769563
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.288273989136997;2.04521424260713;50.2666666666667;51;0;04/11/2017;04;11;2017;60722265;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;67783441
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.49;1.49;50.65;50.65;1;18/11/2017;18;11;2017;60723289;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;67798353
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;3.53;3.53;50.94;50.94;1;19/12/2017;19;12;2017;60725219;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;67821675
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.0509;1.0509;50.2673;50.2673;1;14/01/2018;14;01;2018;60727980;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;67938143
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;50.2727;50.2727;0.993;0.993;1;08/02/2018;08;02;2018;60732841;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;69244657
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.1897;1.1897;50.2834;50.2834;1;19/02/2018;19;02;2018;60733255;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;69254077
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.2133;1.2133;50.6015;50.6015;1;13/03/2018;13;03;2018;60734730;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LQ;350;;µg.kg-1;Microgramme par kilogramme;;69304711
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;50.6016;50.6016;1.2213;1.2213;1;29/03/2018;29;03;2018;60739924;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;69396161
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.9171;0.9171;50.2337;50.2337;1;17/04/2018;17;04;2018;60739808;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;69376300
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.22;1.22;50.608;50.608;1;30/08/2018;30;08;2018;60747307;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;69569040
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;0.288273989136997;2.04521424260713;50.2666666666667;51;0;06/09/2018;06;09;2018;60748534;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;69590945
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.1253;1.1253;50.3581;50.3581;1;17/09/2018;17;09;2018;60749935;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;69602125
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.1341;1.1341;50.3621;50.3621;1;04/10/2018;04;10;2018;60759046;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;69683135
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.1235;1.1235;50.3606;50.3606;1;24/10/2018;24;10;2018;60759048;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;69683189
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.1384;1.1384;50.3662;50.3662;1;15/11/2018;15;11;2018;60759583;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;69710726
Zones marines;003;1;003 - Manche Nord Est - large;003-S-001;Manche Est Vergoyer - J;1.1318;1.1318;50.3705;50.3705;1;18/12/2018;18;12;2018;60762660;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LQ;350;;µg.kg-1;Microgramme par kilogramme;;69785642
